keyword,frequency,year
Lens,0,2007
Lens,0,2008
Lens,0,2009
Lens,1,2010
Lens,0,2011
Lens,0,2012
Lens,0,2013
Lens,0,2014
Lens,0,2015
LensBar,0,1990
LensBar,0,1991
LensBar,0,1992
LensBar,0,1993
LensBar,0,1994
LensBar,0,1995
LensBar,0,1996
LensBar,0,1997
LensBar,1,1998
LensBar,0,1999
LensBar,0,2000
LensBar,0,2001
LensBar,0,2002
LensBar,0,2003
LensBar,0,2004
LensBar,0,2005
LensBar,0,2006
LensBar,0,2007
LensBar,0,2008
LensBar,0,2009
LensBar,0,2010
LensBar,0,2011
LensBar,0,2012
LensBar,0,2013
LensBar,0,2014
LensBar,0,2015
levels of detail,0,1990
levels of detail,0,1991
levels of detail,0,1992
levels of detail,0,1993
levels of detail,0,1994
levels of detail,0,1995
levels of detail,0,1996
levels of detail,0,1997
levels of detail,0,1998
levels of detail,0,1999
levels of detail,0,2000
levels of detail,0,2001
levels of detail,1,2002
levels of detail,0,2003
levels of detail,0,2004
levels of detail,0,2005
levels of detail,0,2006
levels of detail,0,2007
levels of detail,0,2008
levels of detail,0,2009
levels of detail,0,2010
levels of detail,0,2011
levels of detail,0,2012
levels of detail,0,2013
levels of detail,0,2014
levels of detail,0,2015
Lighthouse,0,1990
Lighthouse,0,1991
Lighthouse,0,1992
Lighthouse,0,1993
Lighthouse,0,1994
Lighthouse,0,1995
Lighthouse,0,1996
Lighthouse,0,1997
Lighthouse,0,1998
Lighthouse,0,1999
Lighthouse,1,2000
Lighthouse,0,2001
Lighthouse,0,2002
Lighthouse,0,2003
Lighthouse,0,2004
Lighthouse,0,2005
Lighthouse,0,2006
Lighthouse,0,2007
Lighthouse,0,2008
Lighthouse,0,2009
Lighthouse,0,2010
Lighthouse,0,2011
Lighthouse,0,2012
Lighthouse,0,2013
Lighthouse,0,2014
Lighthouse,0,2015
LineUp,0,1990
LineUp,0,1991
LineUp,0,1992
LineUp,0,1993
LineUp,0,1994
LineUp,0,1995
LineUp,0,1996
LineUp,0,1997
LineUp,0,1998
LineUp,0,1999
LineUp,0,2000
LineUp,0,2001
LineUp,0,2002
LineUp,0,2003
LineUp,0,2004
LineUp,0,2005
LineUp,0,2006
LineUp,0,2007
LineUp,0,2008
LineUp,0,2009
LineUp,0,2010
LineUp,0,2011
LineUp,0,2012
LineUp,1,2013
LineUp,0,2014
LineUp,0,2015
linguistic queries,0,1990
linguistic queries,0,1991
linguistic queries,0,1992
linguistic queries,0,1993
linguistic queries,0,1994
linguistic queries,0,1995
linguistic queries,0,1996
linguistic queries,0,1997
linguistic queries,0,1998
linguistic queries,1,1999
linguistic queries,0,2000
linguistic queries,0,2001
linguistic queries,0,2002
linguistic queries,0,2003
linguistic queries,0,2004
linguistic queries,0,2005
linguistic queries,0,2006
linguistic queries,0,2007
linguistic queries,0,2008
linguistic queries,0,2009
linguistic queries,0,2010
linguistic queries,0,2011
linguistic queries,0,2012
linguistic queries,0,2013
linguistic queries,0,2014
linguistic queries,0,2015
Literacy,0,1990
Literacy,0,1991
Literacy,0,1992
Literacy,0,1993
Literacy,0,1994
Literacy,0,1995
Literacy,0,1996
Literacy,0,1997
Literacy,0,1998
Literacy,0,1999
Literacy,0,2000
Literacy,0,2001
Literacy,0,2002
Literacy,0,2003
Literacy,0,2004
Literacy,0,2005
Literacy,0,2006
Literacy,0,2007
Literacy,0,2008
Literacy,0,2009
Literacy,0,2010
Literacy,0,2011
Literacy,0,2012
Literacy,0,2013
Literacy,1,2014
Literacy,0,2015
LiveGantt,0,1990
LiveGantt,0,1991
LiveGantt,0,1992
LiveGantt,0,1993
LiveGantt,0,1994
LiveGantt,0,1995
LiveGantt,0,1996
LiveGantt,0,1997
LiveGantt,0,1998
LiveGantt,0,1999
LiveGantt,0,2000
LiveGantt,0,2001
LiveGantt,0,2002
LiveGantt,0,2003
LiveGantt,0,2004
LiveGantt,0,2005
LiveGantt,0,2006
LiveGantt,0,2007
LiveGantt,0,2008
LiveGantt,0,2009
LiveGantt,0,2010
LiveGantt,0,2011
LiveGantt,0,2012
LiveGantt,0,2013
LiveGantt,1,2014
LiveGantt,0,2015
Living Liquid,0,1990
Living Liquid,0,1991
Living Liquid,0,1992
Living Liquid,0,1993
Living Liquid,0,1994
Living Liquid,0,1995
Living Liquid,0,1996
Living Liquid,0,1997
Living Liquid,0,1998
Living Liquid,0,1999
Living Liquid,0,2000
Living Liquid,0,2001
Living Liquid,0,2002
Living Liquid,0,2003
Living Liquid,0,2004
Living Liquid,0,2005
Living Liquid,0,2006
Living Liquid,0,2007
Living Liquid,0,2008
Living Liquid,0,2009
Living Liquid,0,2010
Living Liquid,0,2011
Living Liquid,1,2012
Living Liquid,0,2013
Living Liquid,0,2014
Living Liquid,0,2015
malleable information graphics,0,1990
malleable information graphics,0,1991
malleable information graphics,0,1992
malleable information graphics,0,1993
malleable information graphics,0,1994
malleable information graphics,1,1995
malleable information graphics,0,1996
malleable information graphics,0,1997
malleable information graphics,0,1998
malleable information graphics,0,1999
malleable information graphics,0,2000
malleable information graphics,0,2001
malleable information graphics,0,2002
malleable information graphics,0,2003
malleable information graphics,0,2004
malleable information graphics,0,2005
malleable information graphics,0,2006
malleable information graphics,0,2007
malleable information graphics,0,2008
malleable information graphics,0,2009
malleable information graphics,0,2010
malleable information graphics,0,2011
malleable information graphics,0,2012
malleable information graphics,0,2013
malleable information graphics,0,2014
malleable information graphics,0,2015
manipulation,0,1990
manipulation,0,1991
manipulation,0,1992
manipulation,0,1993
manipulation,0,1994
manipulation,0,1995
manipulation,0,1996
manipulation,1,1997
manipulation,0,1998
manipulation,0,1999
manipulation,0,2000
manipulation,0,2001
manipulation,0,2002
manipulation,0,2003
manipulation,0,2004
manipulation,0,2005
manipulation,0,2006
manipulation,0,2007
manipulation,0,2008
manipulation,0,2009
manipulation,0,2010
manipulation,0,2011
manipulation,0,2012
manipulation,0,2013
manipulation,0,2014
manipulation,0,2015
ManiWordle,0,1990
ManiWordle,0,1991
ManiWordle,0,1992
ManiWordle,0,1993
ManiWordle,0,1994
ManiWordle,0,1995
ManiWordle,0,1996
ManiWordle,0,1997
ManiWordle,0,1998
ManiWordle,0,1999
ManiWordle,0,2000
ManiWordle,0,2001
ManiWordle,0,2002
ManiWordle,0,2003
ManiWordle,0,2004
ManiWordle,0,2005
ManiWordle,0,2006
ManiWordle,0,2007
ManiWordle,0,2008
ManiWordle,0,2009
ManiWordle,1,2010
ManiWordle,0,2011
ManiWordle,0,2012
ManiWordle,0,2013
ManiWordle,0,2014
ManiWordle,0,2015
map,0,1990
map,0,1991
map,0,1992
map,0,1993
map,0,1994
map,0,1995
map,0,1996
map,0,1997
map,0,1998
map,0,1999
map,0,2000
map,0,2001
map,0,2002
map,0,2003
map,0,2004
map,0,2005
map,0,2006
map,0,2007
map,0,2008
map,0,2009
map,0,2010
map,1,2011
map,0,2012
map,0,2013
map,0,2014
map,0,2015
maps,0,1990
maps,0,1991
maps,0,1992
maps,0,1993
maps,0,1994
maps,0,1995
maps,0,1996
maps,0,1997
maps,0,1998
maps,0,1999
maps,0,2000
maps,0,2001
maps,0,2002
maps,0,2003
maps,0,2004
maps,0,2005
maps,0,2006
maps,0,2007
maps,0,2008
maps,0,2009
maps,0,2010
maps,0,2011
maps,0,2012
maps,0,2013
maps,1,2014
maps,0,2015
MatrixExplorer,0,1990
MatrixExplorer,0,1991
MatrixExplorer,0,1992
MatrixExplorer,0,1993
MatrixExplorer,0,1994
MatrixExplorer,0,1995
MatrixExplorer,0,1996
MatrixExplorer,0,1997
MatrixExplorer,0,1998
MatrixExplorer,0,1999
MatrixExplorer,0,2000
MatrixExplorer,0,2001
MatrixExplorer,0,2002
MatrixExplorer,0,2003
MatrixExplorer,0,2004
MatrixExplorer,0,2005
MatrixExplorer,1,2006
MatrixExplorer,0,2007
MatrixExplorer,0,2008
MatrixExplorer,0,2009
MatrixExplorer,0,2010
MatrixExplorer,0,2011
MatrixExplorer,0,2012
MatrixExplorer,0,2013
MatrixExplorer,0,2014
MatrixExplorer,0,2015
MDS,0,1990
MDS,0,1991
MDS,0,1992
MDS,0,1993
MDS,0,1994
MDS,0,1995
MDS,0,1996
MDS,0,1997
MDS,0,1998
MDS,0,1999
MDS,0,2000
MDS,0,2001
MDS,0,2002
MDS,1,2003
MDS,0,2004
MDS,0,2005
MDS,0,2006
MDS,0,2007
MDS,0,2008
MDS,0,2009
MDS,0,2010
MDS,0,2011
MDS,0,2012
MDS,0,2013
MDS,0,2014
MDS,0,2015
Memories,0,1990
Memories,0,1991
Memories,0,1992
Memories,0,1993
Memories,0,1994
Memories,0,1995
Memories,0,1996
Memories,0,1997
Memories,0,1998
Memories,0,1999
Memories,0,2000
Memories,0,2001
Memories,0,2002
Memories,0,2003
Memories,0,2004
Memories,0,2005
Memories,0,2006
Memories,0,2007
Memories,0,2008
Memories,0,2009
Memories,0,2010
Memories,0,2011
Memories,0,2012
Memories,0,2013
Memories,0,2014
Memories,1,2015
mental maps,0,1990
mental maps,0,1991
mental maps,0,1992
mental maps,0,1993
mental maps,0,1994
mental maps,0,1995
mental maps,0,1996
mental maps,0,1997
mental maps,0,1998
mental maps,1,1999
mental maps,0,2000
mental maps,0,2001
mental maps,0,2002
mental maps,0,2003
mental maps,0,2004
mental maps,0,2005
mental maps,0,2006
mental maps,0,2007
mental maps,0,2008
mental maps,0,2009
mental maps,0,2010
mental maps,0,2011
mental maps,0,2012
mental maps,0,2013
mental maps,0,2014
mental maps,0,2015
microarray time-series data,0,1990
microarray time-series data,0,1991
microarray time-series data,0,1992
microarray time-series data,0,1993
microarray time-series data,0,1994
microarray time-series data,0,1995
microarray time-series data,0,1996
microarray time-series data,0,1997
microarray time-series data,0,1998
microarray time-series data,0,1999
microarray time-series data,0,2000
microarray time-series data,0,2001
microarray time-series data,0,2002
microarray time-series data,1,2003
microarray time-series data,0,2004
microarray time-series data,0,2005
microarray time-series data,0,2006
microarray time-series data,0,2007
microarray time-series data,0,2008
microarray time-series data,0,2009
microarray time-series data,0,2010
microarray time-series data,0,2011
microarray time-series data,0,2012
microarray time-series data,0,2013
microarray time-series data,0,2014
microarray time-series data,0,2015
MindNet,0,1990
MindNet,0,1991
MindNet,0,1992
MindNet,0,1993
MindNet,0,1994
MindNet,0,1995
MindNet,0,1996
MindNet,0,1997
MindNet,0,1998
MindNet,1,1999
MindNet,0,2000
MindNet,0,2001
MindNet,0,2002
MindNet,0,2003
MindNet,0,2004
MindNet,0,2005
MindNet,0,2006
MindNet,0,2007
MindNet,0,2008
MindNet,0,2009
MindNet,0,2010
MindNet,0,2011
MindNet,0,2012
MindNet,0,2013
MindNet,0,2014
MindNet,0,2015
minimum spanning trees,0,1990
minimum spanning trees,0,1991
minimum spanning trees,0,1992
minimum spanning trees,0,1993
minimum spanning trees,0,1994
minimum spanning trees,0,1995
minimum spanning trees,0,1996
minimum spanning trees,0,1997
minimum spanning trees,0,1998
minimum spanning trees,0,1999
minimum spanning trees,0,2000
minimum spanning trees,0,2001
minimum spanning trees,0,2002
minimum spanning trees,1,2003
minimum spanning trees,0,2004
minimum spanning trees,0,2005
minimum spanning trees,0,2006
minimum spanning trees,0,2007
minimum spanning trees,0,2008
minimum spanning trees,0,2009
minimum spanning trees,0,2010
minimum spanning trees,0,2011
minimum spanning trees,0,2012
minimum spanning trees,0,2013
minimum spanning trees,0,2014
minimum spanning trees,0,2015
MizBee,0,1990
MizBee,0,1991
MizBee,0,1992
MizBee,0,1993
MizBee,0,1994
MizBee,0,1995
MizBee,0,1996
MizBee,0,1997
MizBee,0,1998
MizBee,0,1999
MizBee,0,2000
MizBee,0,2001
MizBee,0,2002
MizBee,0,2003
MizBee,0,2004
MizBee,0,2005
MizBee,0,2006
MizBee,0,2007
MizBee,0,2008
MizBee,1,2009
MizBee,0,2010
MizBee,0,2011
MizBee,0,2012
MizBee,0,2013
MizBee,0,2014
MizBee,0,2015
mobile devices,0,1990
mobile devices,0,1991
mobile devices,0,1992
mobile devices,0,1993
mobile devices,0,1994
mobile devices,0,1995
mobile devices,0,1996
mobile devices,0,1997
mobile devices,0,1998
mobile devices,0,1999
mobile devices,0,2000
mobile devices,0,2001
mobile devices,0,2002
mobile devices,0,2003
mobile devices,0,2004
mobile devices,0,2005
mobile devices,0,2006
mobile devices,0,2007
mobile devices,0,2008
mobile devices,0,2009
mobile devices,0,2010
mobile devices,1,2011
mobile devices,0,2012
mobile devices,0,2013
mobile devices,0,2014
mobile devices,0,2015
modular visualization environment,0,1990
modular visualization environment,0,1991
modular visualization environment,0,1992
modular visualization environment,0,1993
modular visualization environment,0,1994
modular visualization environment,0,1995
modular visualization environment,0,1996
modular visualization environment,0,1997
modular visualization environment,0,1998
modular visualization environment,0,1999
modular visualization environment,1,2000
modular visualization environment,0,2001
modular visualization environment,0,2002
modular visualization environment,0,2003
modular visualization environment,0,2004
modular visualization environment,0,2005
modular visualization environment,0,2006
modular visualization environment,0,2007
modular visualization environment,0,2008
modular visualization environment,0,2009
modular visualization environment,0,2010
modular visualization environment,0,2011
modular visualization environment,0,2012
modular visualization environment,0,2013
modular visualization environment,0,2014
modular visualization environment,0,2015
Monitoring,0,1990
Monitoring,0,1991
Monitoring,0,1992
Monitoring,0,1993
Monitoring,0,1994
Monitoring,0,1995
Monitoring,0,1996
Monitoring,0,1997
Monitoring,0,1998
Monitoring,0,1999
Monitoring,0,2000
Monitoring,0,2001
Monitoring,0,2002
Monitoring,0,2003
Monitoring,0,2004
Monitoring,0,2005
Monitoring,0,2006
Monitoring,2,2007
Monitoring,0,2008
Monitoring,0,2009
Monitoring,0,2010
Monitoring,0,2011
Monitoring,0,2012
Monitoring,0,2013
Monitoring,0,2014
Monitoring,0,2015
Motion,0,1990
Motion,0,1991
Motion,0,1992
Motion,0,1993
Motion,0,1994
Motion,0,1995
Motion,0,1996
Motion,0,1997
Motion,0,1998
Motion,0,1999
Motion,0,2000
Motion,0,2001
Motion,0,2002
Motion,0,2003
Motion,0,2004
Motion,0,2005
Motion,0,2006
Motion,0,2007
Motion,0,2008
Motion,0,2009
Motion,0,2010
Motion,0,2011
Motion,0,2012
Motion,1,2013
Motion,0,2014
Motion,0,2015
MulteeSum,0,1990
MulteeSum,0,1991
MulteeSum,0,1992
MulteeSum,0,1993
MulteeSum,0,1994
MulteeSum,0,1995
MulteeSum,0,1996
MulteeSum,0,1997
MulteeSum,0,1998
MulteeSum,0,1999
MulteeSum,0,2000
MulteeSum,0,2001
MulteeSum,0,2002
MulteeSum,0,2003
MulteeSum,0,2004
MulteeSum,0,2005
MulteeSum,0,2006
MulteeSum,0,2007
MulteeSum,0,2008
MulteeSum,0,2009
MulteeSum,1,2010
MulteeSum,0,2011
MulteeSum,0,2012
MulteeSum,0,2013
MulteeSum,0,2014
MulteeSum,0,2015
multidimensional data,0,1990
multidimensional data,0,1991
multidimensional data,0,1992
multidimensional data,0,1993
multidimensional data,0,1994
multidimensional data,0,1995
multidimensional data,0,1996
multidimensional data,0,1997
multidimensional data,1,1998
multidimensional data,0,1999
multidimensional data,0,2000
multidimensional data,0,2001
multidimensional data,0,2002
multidimensional data,0,2003
multidimensional data,0,2004
multidimensional data,0,2005
multidimensional data,0,2006
multidimensional data,0,2007
multidimensional data,0,2008
multidimensional data,0,2009
multidimensional data,0,2010
multidimensional data,0,2011
multidimensional data,0,2012
multidimensional data,0,2013
multidimensional data,0,2014
multidimensional data,0,2015
multidimensional scaling,0,1990
multidimensional scaling,0,1991
multidimensional scaling,0,1992
multidimensional scaling,0,1993
multidimensional scaling,0,1994
multidimensional scaling,0,1995
multidimensional scaling,0,1996
multidimensional scaling,0,1997
multidimensional scaling,0,1998
multidimensional scaling,0,1999
multidimensional scaling,0,2000
multidimensional scaling,0,2001
multidimensional scaling,0,2002
multidimensional scaling,2,2003
multidimensional scaling,0,2004
multidimensional scaling,0,2005
multidimensional scaling,0,2006
multidimensional scaling,0,2007
multidimensional scaling,0,2008
multidimensional scaling,0,2009
multidimensional scaling,0,2010
multidimensional scaling,0,2011
multidimensional scaling,0,2012
multidimensional scaling,0,2013
multidimensional scaling,0,2014
multidimensional scaling,0,2015
multiform matrices,0,1990
multiform matrices,0,1991
multiform matrices,0,1992
multiform matrices,0,1993
multiform matrices,0,1994
multiform matrices,0,1995
multiform matrices,0,1996
multiform matrices,0,1997
multiform matrices,0,1998
multiform matrices,0,1999
multiform matrices,0,2000
multiform matrices,0,2001
multiform matrices,0,2002
multiform matrices,1,2003
multiform matrices,0,2004
multiform matrices,0,2005
multiform matrices,0,2006
multiform matrices,0,2007
multiform matrices,0,2008
multiform matrices,0,2009
multiform matrices,0,2010
multiform matrices,0,2011
multiform matrices,0,2012
multiform matrices,0,2013
multiform matrices,0,2014
multiform matrices,0,2015
multi-object cluster,0,1990
multi-object cluster,0,1991
multi-object cluster,0,1992
multi-object cluster,0,1993
multi-object cluster,0,1994
multi-object cluster,0,1995
multi-object cluster,0,1996
multi-object cluster,0,1997
multi-object cluster,0,1998
multi-object cluster,0,1999
multi-object cluster,0,2000
multi-object cluster,0,2001
multi-object cluster,0,2002
multi-object cluster,0,2003
multi-object cluster,0,2004
multi-object cluster,1,2005
multi-object cluster,0,2006
multi-object cluster,0,2007
multi-object cluster,0,2008
multi-object cluster,0,2009
multi-object cluster,0,2010
multi-object cluster,0,2011
multi-object cluster,0,2012
multi-object cluster,0,2013
multi-object cluster,0,2014
multi-object cluster,0,2015
multi-object dynamic query histograms,0,1990
multi-object dynamic query histograms,0,1991
multi-object dynamic query histograms,0,1992
multi-object dynamic query histograms,0,1993
multi-object dynamic query histograms,0,1994
multi-object dynamic query histograms,0,1995
multi-object dynamic query histograms,0,1996
multi-object dynamic query histograms,0,1997
multi-object dynamic query histograms,0,1998
multi-object dynamic query histograms,1,1999
multi-object dynamic query histograms,0,2000
multi-object dynamic query histograms,0,2001
multi-object dynamic query histograms,0,2002
multi-object dynamic query histograms,0,2003
multi-object dynamic query histograms,0,2004
multi-object dynamic query histograms,0,2005
multi-object dynamic query histograms,0,2006
multi-object dynamic query histograms,0,2007
multi-object dynamic query histograms,0,2008
multi-object dynamic query histograms,0,2009
multi-object dynamic query histograms,0,2010
multi-object dynamic query histograms,0,2011
multi-object dynamic query histograms,0,2012
multi-object dynamic query histograms,0,2013
multi-object dynamic query histograms,0,2014
multi-object dynamic query histograms,0,2015
multiple viewpoints,0,1990
multiple viewpoints,0,1991
multiple viewpoints,0,1992
multiple viewpoints,0,1993
multiple viewpoints,0,1994
multiple viewpoints,0,1995
multiple viewpoints,0,1996
multiple viewpoints,1,1997
multiple viewpoints,0,1998
multiple viewpoints,0,1999
multiple viewpoints,0,2000
multiple viewpoints,0,2001
multiple viewpoints,0,2002
multiple viewpoints,0,2003
multiple viewpoints,0,2004
multiple viewpoints,0,2005
multiple viewpoints,0,2006
multiple viewpoints,0,2007
multiple viewpoints,0,2008
multiple viewpoints,0,2009
multiple viewpoints,0,2010
multiple viewpoints,0,2011
multiple viewpoints,0,2012
multiple viewpoints,0,2013
multiple viewpoints,0,2014
multiple viewpoints,0,2015
multivariate,0,1990
multivariate,0,1991
multivariate,0,1992
multivariate,0,1993
multivariate,0,1994
multivariate,0,1995
multivariate,0,1996
multivariate,0,1997
multivariate,0,1998
multivariate,0,1999
multivariate,0,2000
multivariate,0,2001
multivariate,0,2002
multivariate,0,2003
multivariate,0,2004
multivariate,0,2005
multivariate,0,2006
multivariate,1,2007
multivariate,0,2008
multivariate,0,2009
multivariate,0,2010
multivariate,0,2011
multivariate,0,2012
multivariate,0,2013
multivariate,0,2014
multivariate,0,2015
multivariate data,0,1990
multivariate data,0,1991
multivariate data,0,1992
multivariate data,0,1993
multivariate data,0,1994
multivariate data,0,1995
multivariate data,0,1996
multivariate data,0,1997
multivariate data,0,1998
multivariate data,0,1999
multivariate data,0,2000
multivariate data,0,2001
multivariate data,0,2002
multivariate data,0,2003
multivariate data,0,2004
multivariate data,0,2005
multivariate data,0,2006
multivariate data,1,2007
multivariate data,0,2008
multivariate data,0,2009
multivariate data,0,2010
multivariate data,0,2011
multivariate data,0,2012
multivariate data,0,2013
multivariate data,0,2014
multivariate data,0,2015
multivariate data visualization,0,1990
multivariate data visualization,0,1991
multivariate data visualization,0,1992
multivariate data visualization,0,1993
multivariate data visualization,0,1994
multivariate data visualization,0,1995
multivariate data visualization,1,1996
multivariate data visualization,0,1997
multivariate data visualization,0,1998
multivariate data visualization,0,1999
multivariate data visualization,0,2000
multivariate data visualization,0,2001
multivariate data visualization,0,2002
multivariate data visualization,0,2003
multivariate data visualization,0,2004
multivariate data visualization,0,2005
multivariate data visualization,0,2006
multivariate data visualization,0,2007
multivariate data visualization,0,2008
multivariate data visualization,0,2009
multivariate data visualization,0,2010
multivariate data visualization,0,2011
multivariate data visualization,0,2012
multivariate data visualization,0,2013
multivariate data visualization,0,2014
multivariate data visualization,0,2015
multiway tables,0,1990
multiway tables,0,1991
multiway tables,0,1992
multiway tables,0,1993
multiway tables,0,1994
multiway tables,0,1995
multiway tables,1,1996
multiway tables,0,1997
multiway tables,0,1998
multiway tables,0,1999
multiway tables,0,2000
multiway tables,0,2001
multiway tables,0,2002
multiway tables,0,2003
multiway tables,0,2004
multiway tables,0,2005
multiway tables,0,2006
multiway tables,0,2007
multiway tables,0,2008
multiway tables,0,2009
multiway tables,0,2010
multiway tables,0,2011
multiway tables,0,2012
multiway tables,0,2013
multiway tables,0,2014
multiway tables,0,2015
mutual fund portfolios,0,1990
mutual fund portfolios,0,1991
mutual fund portfolios,0,1992
mutual fund portfolios,0,1993
mutual fund portfolios,0,1994
mutual fund portfolios,0,1995
mutual fund portfolios,0,1996
mutual fund portfolios,0,1997
mutual fund portfolios,0,1998
mutual fund portfolios,0,1999
mutual fund portfolios,0,2000
mutual fund portfolios,0,2001
mutual fund portfolios,0,2002
mutual fund portfolios,1,2003
mutual fund portfolios,0,2004
mutual fund portfolios,0,2005
mutual fund portfolios,0,2006
mutual fund portfolios,0,2007
mutual fund portfolios,0,2008
mutual fund portfolios,0,2009
mutual fund portfolios,0,2010
mutual fund portfolios,0,2011
mutual fund portfolios,0,2012
mutual fund portfolios,0,2013
mutual fund portfolios,0,2014
mutual fund portfolios,0,2015
Narcissus,0,1990
Narcissus,0,1991
Narcissus,0,1992
Narcissus,0,1993
Narcissus,0,1994
Narcissus,1,1995
Narcissus,0,1996
Narcissus,0,1997
Narcissus,0,1998
Narcissus,0,1999
Narcissus,0,2000
Narcissus,0,2001
Narcissus,0,2002
Narcissus,0,2003
Narcissus,0,2004
Narcissus,0,2005
Narcissus,0,2006
Narcissus,0,2007
Narcissus,0,2008
Narcissus,0,2009
Narcissus,0,2010
Narcissus,0,2011
Narcissus,0,2012
Narcissus,0,2013
Narcissus,0,2014
Narcissus,0,2015
Navigation,0,1990
Navigation,0,1991
Navigation,0,1992
Navigation,0,1993
Navigation,0,1994
Navigation,0,1995
Navigation,0,1996
Navigation,0,1997
Navigation,0,1998
Navigation,0,1999
Navigation,0,2000
Navigation,0,2001
Navigation,0,2002
Navigation,0,2003
Navigation,0,2004
Navigation,0,2005
Navigation,0,2006
Navigation,0,2007
Navigation,4,2008
Navigation,0,2009
Navigation,0,2010
Navigation,0,2011
Navigation,0,2012
Navigation,0,2013
Navigation,0,2014
Navigation,0,2015
navigation techniques,0,1990
navigation techniques,0,1991
navigation techniques,0,1992
navigation techniques,0,1993
navigation techniques,0,1994
navigation techniques,0,1995
navigation techniques,0,1996
navigation techniques,0,1997
navigation techniques,0,1998
navigation techniques,0,1999
navigation techniques,1,2000
navigation techniques,0,2001
navigation techniques,0,2002
navigation techniques,0,2003
navigation techniques,0,2004
navigation techniques,0,2005
navigation techniques,0,2006
navigation techniques,0,2007
navigation techniques,0,2008
navigation techniques,0,2009
navigation techniques,0,2010
navigation techniques,0,2011
navigation techniques,0,2012
navigation techniques,0,2013
navigation techniques,0,2014
navigation techniques,0,2015
Necklace Maps,0,1990
Necklace Maps,0,1991
Necklace Maps,0,1992
Necklace Maps,0,1993
Necklace Maps,0,1994
Necklace Maps,0,1995
Necklace Maps,0,1996
Necklace Maps,0,1997
Necklace Maps,0,1998
Necklace Maps,0,1999
Necklace Maps,0,2000
Necklace Maps,0,2001
Necklace Maps,0,2002
Necklace Maps,0,2003
Necklace Maps,0,2004
Necklace Maps,0,2005
Necklace Maps,0,2006
Necklace Maps,0,2007
Necklace Maps,0,2008
Necklace Maps,0,2009
Necklace Maps,1,2010
Necklace Maps,0,2011
Necklace Maps,0,2012
Necklace Maps,0,2013
Necklace Maps,0,2014
Necklace Maps,0,2015
Network,0,1990
Network,0,1991
Network,0,1992
Network,0,1993
Network,0,1994
Network,0,1995
Network,0,1996
Network,0,1997
Network,0,1998
Network,0,1999
Network,0,2000
Network,0,2001
Network,0,2002
Network,0,2003
Network,0,2004
Network,0,2005
Network,0,2006
Network,0,2007
Network,0,2008
Network,0,2009
Network,0,2010
Network,0,2011
Network,1,2012
Network,0,2013
Network,0,2014
Network,0,2015
NeuroLines,0,1990
NeuroLines,0,1991
NeuroLines,0,1992
NeuroLines,0,1993
NeuroLines,0,1994
NeuroLines,0,1995
NeuroLines,0,1996
NeuroLines,0,1997
NeuroLines,0,1998
NeuroLines,0,1999
NeuroLines,0,2000
NeuroLines,0,2001
NeuroLines,0,2002
NeuroLines,0,2003
NeuroLines,0,2004
NeuroLines,0,2005
NeuroLines,0,2006
NeuroLines,0,2007
NeuroLines,0,2008
NeuroLines,0,2009
NeuroLines,0,2010
NeuroLines,0,2011
NeuroLines,0,2012
NeuroLines,0,2013
NeuroLines,1,2014
NeuroLines,0,2015
Nmap,0,1990
Nmap,0,1991
Nmap,0,1992
Nmap,0,1993
Nmap,0,1994
Nmap,0,1995
Nmap,0,1996
Nmap,0,1997
Nmap,0,1998
Nmap,0,1999
Nmap,0,2000
Nmap,0,2001
Nmap,0,2002
Nmap,0,2003
Nmap,0,2004
Nmap,0,2005
Nmap,0,2006
Nmap,0,2007
Nmap,0,2008
Nmap,0,2009
Nmap,0,2010
Nmap,0,2011
Nmap,0,2012
Nmap,0,2013
Nmap,1,2014
Nmap,0,2015
node-link diagram,0,1990
node-link diagram,0,1991
node-link diagram,0,1992
node-link diagram,0,1993
node-link diagram,0,1994
node-link diagram,0,1995
node-link diagram,0,1996
node-link diagram,0,1997
node-link diagram,0,1998
node-link diagram,0,1999
node-link diagram,0,2000
node-link diagram,0,2001
node-link diagram,0,2002
node-link diagram,0,2003
node-link diagram,0,2004
node-link diagram,1,2005
node-link diagram,0,2006
node-link diagram,0,2007
node-link diagram,0,2008
node-link diagram,0,2009
node-link diagram,0,2010
node-link diagram,0,2011
node-link diagram,0,2012
node-link diagram,0,2013
node-link diagram,0,2014
node-link diagram,0,2015
occlusion,0,1990
occlusion,0,1991
occlusion,0,1992
occlusion,0,1993
occlusion,0,1994
occlusion,0,1995
occlusion,0,1996
occlusion,0,1997
occlusion,0,1998
occlusion,0,1999
occlusion,0,2000
occlusion,0,2001
occlusion,0,2002
occlusion,1,2003
occlusion,0,2004
occlusion,0,2005
occlusion,0,2006
occlusion,0,2007
occlusion,0,2008
occlusion,0,2009
occlusion,0,2010
occlusion,0,2011
occlusion,0,2012
occlusion,0,2013
occlusion,0,2014
occlusion,0,2015
operator interaction framework,0,1990
operator interaction framework,0,1991
operator interaction framework,0,1992
operator interaction framework,0,1993
operator interaction framework,0,1994
operator interaction framework,0,1995
operator interaction framework,0,1996
operator interaction framework,0,1997
operator interaction framework,1,1998
operator interaction framework,0,1999
operator interaction framework,0,2000
operator interaction framework,0,2001
operator interaction framework,0,2002
operator interaction framework,0,2003
operator interaction framework,0,2004
operator interaction framework,0,2005
operator interaction framework,0,2006
