keyword,frequency,year
Texture Mapping,0,2011
Texture Mapping,0,2012
Texture Mapping,0,2013
Texture Mapping,0,2014
Texture Mapping,0,2015
Time Series,0,1990
Time Series,0,1991
Time Series,0,1992
Time Series,0,1993
Time Series,0,1994
Time Series,0,1995
Time Series,0,1996
Time Series,0,1997
Time Series,0,1998
Time Series,2,1999
Time Series,0,2000
Time Series,0,2001
Time Series,0,2002
Time Series,0,2003
Time Series,0,2004
Time Series,3,2005
Time Series,0,2006
Time Series,0,2007
Time Series,3,2008
Time Series,7,2009
Time Series,4,2010
Time Series,0,2011
Time Series,8,2012
Time Series,0,2013
Time Series,0,2014
Time Series,9,2015
Topology,0,1990
Topology,0,1991
Topology,0,1992
Topology,0,1993
Topology,4,1994
Topology,0,1995
Topology,0,1996
Topology,2,1997
Topology,5,1998
Topology,5,1999
Topology,14,2000
Topology,3,2001
Topology,3,2002
Topology,0,2003
Topology,11,2004
Topology,10,2005
Topology,0,2006
Topology,9,2007
Topology,0,2008
Topology,0,2009
Topology,2,2010
Topology,6,2011
Topology,0,2012
Topology,0,2013
Topology,0,2014
Topology,3,2015
Tracking,0,1990
Tracking,0,1991
Tracking,0,1992
Tracking,0,1993
Tracking,0,1994
Tracking,0,1995
Tracking,0,1996
Tracking,0,1997
Tracking,0,1998
Tracking,0,1999
Tracking,0,2000
Tracking,0,2001
Tracking,0,2002
Tracking,0,2003
Tracking,0,2004
Tracking,2,2005
Tracking,0,2006
Tracking,2,2007
Tracking,0,2008
Tracking,0,2009
Tracking,0,2010
Tracking,0,2011
Tracking,2,2012
Tracking,6,2013
Tracking,3,2014
Tracking,0,2015
Trajectory,0,1990
Trajectory,0,1991
Trajectory,0,1992
Trajectory,0,1993
Trajectory,0,1994
Trajectory,0,1995
Trajectory,0,1996
Trajectory,0,1997
Trajectory,0,1998
Trajectory,0,1999
Trajectory,0,2000
Trajectory,0,2001
Trajectory,0,2002
Trajectory,0,2003
Trajectory,0,2004
Trajectory,0,2005
Trajectory,0,2006
Trajectory,0,2007
Trajectory,0,2008
Trajectory,0,2009
Trajectory,0,2010
Trajectory,0,2011
Trajectory,6,2012
Trajectory,10,2013
Trajectory,7,2014
Trajectory,4,2015
Transfer Functions,0,1990
Transfer Functions,0,1991
Transfer Functions,0,1992
Transfer Functions,0,1993
Transfer Functions,0,1994
Transfer Functions,0,1995
Transfer Functions,0,1996
Transfer Functions,0,1997
Transfer Functions,0,1998
Transfer Functions,0,1999
Transfer Functions,0,2000
Transfer Functions,5,2001
Transfer Functions,0,2002
Transfer Functions,6,2003
Transfer Functions,3,2004
Transfer Functions,7,2005
Transfer Functions,0,2006
Transfer Functions,0,2007
Transfer Functions,0,2008
Transfer Functions,0,2009
Transfer Functions,0,2010
Transfer Functions,0,2011
Transfer Functions,0,2012
Transfer Functions,0,2013
Transfer Functions,0,2014
Transfer Functions,0,2015
Twitter,0,1990
Twitter,0,1991
Twitter,0,1992
Twitter,0,1993
Twitter,0,1994
Twitter,0,1995
Twitter,0,1996
Twitter,0,1997
Twitter,0,1998
Twitter,0,1999
Twitter,0,2000
Twitter,0,2001
Twitter,0,2002
Twitter,0,2003
Twitter,0,2004
Twitter,0,2005
Twitter,0,2006
Twitter,0,2007
Twitter,0,2008
Twitter,0,2009
Twitter,0,2010
Twitter,3,2011
Twitter,0,2012
Twitter,0,2013
Twitter,8,2014
Twitter,0,2015
Uncertainty,0,1990
Uncertainty,0,1991
Uncertainty,0,1992
Uncertainty,0,1993
Uncertainty,0,1994
Uncertainty,0,1995
Uncertainty,0,1996
Uncertainty,0,1997
Uncertainty,0,1998
Uncertainty,0,1999
Uncertainty,0,2000
Uncertainty,0,2001
Uncertainty,0,2002
Uncertainty,0,2003
Uncertainty,0,2004
Uncertainty,0,2005
Uncertainty,0,2006
Uncertainty,5,2007
Uncertainty,0,2008
Uncertainty,7,2009
Uncertainty,5,2010
Uncertainty,4,2011
Uncertainty,5,2012
Uncertainty,10,2013
Uncertainty,0,2014
Uncertainty,15,2015
Unstructured Grid,0,1990
Unstructured Grid,0,1991
Unstructured Grid,0,1992
Unstructured Grid,0,1993
Unstructured Grid,0,1994
Unstructured Grid,0,1995
Unstructured Grid,0,1996
Unstructured Grid,0,1997
Unstructured Grid,0,1998
Unstructured Grid,0,1999
Unstructured Grid,0,2000
Unstructured Grid,3,2001
Unstructured Grid,0,2002
Unstructured Grid,0,2003
Unstructured Grid,0,2004
Unstructured Grid,0,2005
Unstructured Grid,0,2006
Unstructured Grid,0,2007
Unstructured Grid,0,2008
Unstructured Grid,0,2009
Unstructured Grid,0,2010
Unstructured Grid,0,2011
Unstructured Grid,0,2012
Unstructured Grid,0,2013
Unstructured Grid,0,2014
Unstructured Grid,0,2015
Vector Field,0,1990
Vector Field,0,1991
Vector Field,0,1992
Vector Field,0,1993
Vector Field,0,1994
Vector Field,0,1995
Vector Field,4,1996
Vector Field,0,1997
Vector Field,0,1998
Vector Field,0,1999
Vector Field,0,2000
Vector Field,0,2001
Vector Field,0,2002
Vector Field,0,2003
Vector Field,0,2004
Vector Field,0,2005
Vector Field,0,2006
Vector Field,0,2007
Vector Field,0,2008
Vector Field,0,2009
Vector Field,0,2010
Vector Field,0,2011
Vector Field,0,2012
Vector Field,0,2013
Vector Field,0,2014
Vector Field,2,2015
Vectors,0,1990
Vectors,0,1991
Vectors,0,1992
Vectors,0,1993
Vectors,0,1994
Vectors,0,1995
Vectors,0,1996
Vectors,4,1997
Vectors,0,1998
Vectors,2,1999
Vectors,0,2000
Vectors,0,2001
Vectors,0,2002
Vectors,0,2003
Vectors,3,2004
Vectors,0,2005
Vectors,0,2006
Vectors,0,2007
Vectors,0,2008
Vectors,0,2009
Vectors,0,2010
Vectors,0,2011
Vectors,0,2012
Vectors,0,2013
Vectors,4,2014
Vectors,0,2015
Virtual Reality,0,1990
Virtual Reality,0,1991
Virtual Reality,0,1992
Virtual Reality,0,1993
Virtual Reality,9,1994
Virtual Reality,0,1995
Virtual Reality,0,1996
Virtual Reality,6,1997
Virtual Reality,7,1998
Virtual Reality,0,1999
Virtual Reality,6,2000
Virtual Reality,0,2001
Virtual Reality,0,2002
Virtual Reality,0,2003
Virtual Reality,0,2004
Virtual Reality,0,2005
Virtual Reality,0,2006
Virtual Reality,0,2007
Virtual Reality,0,2008
Virtual Reality,0,2009
Virtual Reality,0,2010
Virtual Reality,0,2011
Virtual Reality,0,2012
Virtual Reality,0,2013
Virtual Reality,0,2014
Virtual Reality,0,2015
Volume Rendering,2,1990
Volume Rendering,0,1991
Volume Rendering,0,1992
Volume Rendering,2,1993
Volume Rendering,5,1994
Volume Rendering,6,1995
Volume Rendering,5,1996
Volume Rendering,6,1997
Volume Rendering,0,1998
Volume Rendering,0,1999
Volume Rendering,0,2000
Volume Rendering,4,2001
Volume Rendering,4,2002
Volume Rendering,7,2003
Volume Rendering,5,2004
Volume Rendering,4,2005
Volume Rendering,3,2006
Volume Rendering,0,2007
Volume Rendering,2,2008
Volume Rendering,4,2009
Volume Rendering,0,2010
Volume Rendering,0,2011
Volume Rendering,0,2012
Volume Rendering,0,2013
Volume Rendering,0,2014
Volume Rendering,0,2015
Volume Visualization,0,1990
Volume Visualization,2,1991
Volume Visualization,0,1992
Volume Visualization,0,1993
Volume Visualization,0,1994
Volume Visualization,0,1995
Volume Visualization,0,1996
Volume Visualization,0,1997
Volume Visualization,4,1998
Volume Visualization,0,1999
Volume Visualization,0,2000
Volume Visualization,0,2001
Volume Visualization,0,2002
Volume Visualization,6,2003
Volume Visualization,0,2004
Volume Visualization,2,2005
Volume Visualization,0,2006
Volume Visualization,0,2007
Volume Visualization,0,2008
Volume Visualization,0,2009
Volume Visualization,0,2010
Volume Visualization,0,2011
Volume Visualization,0,2012
Volume Visualization,0,2013
Volume Visualization,0,2014
Volume Visualization,0,2015
Volumetric Data,0,1990
Volumetric Data,0,1991
Volumetric Data,2,1992
Volumetric Data,0,1993
Volumetric Data,0,1994
Volumetric Data,0,1995
Volumetric Data,0,1996
Volumetric Data,0,1997
Volumetric Data,0,1998
Volumetric Data,0,1999
Volumetric Data,0,2000
Volumetric Data,2,2001
Volumetric Data,0,2002
Volumetric Data,0,2003
Volumetric Data,0,2004
Volumetric Data,0,2005
Volumetric Data,0,2006
Volumetric Data,0,2007
Volumetric Data,0,2008
Volumetric Data,0,2009
Volumetric Data,0,2010
Volumetric Data,0,2011
Volumetric Data,0,2012
Volumetric Data,0,2013
Volumetric Data,0,2014
Volumetric Data,0,2015
Web Sites,0,1990
Web Sites,0,1991
Web Sites,0,1992
Web Sites,0,1993
Web Sites,0,1994
Web Sites,0,1995
Web Sites,0,1996
Web Sites,0,1997
Web Sites,0,1998
Web Sites,3,1999
Web Sites,0,2000
Web Sites,0,2001
Web Sites,0,2002
Web Sites,0,2003
Web Sites,0,2004
Web Sites,0,2005
Web Sites,0,2006
Web Sites,0,2007
Web Sites,0,2008
Web Sites,0,2009
Web Sites,0,2010
Web Sites,0,2011
Web Sites,0,2012
Web Sites,0,2013
Web Sites,0,2014
Web Sites,0,2015
Workstations,0,1990
Workstations,0,1991
Workstations,0,1992
Workstations,3,1993
Workstations,0,1994
Workstations,0,1995
Workstations,0,1996
Workstations,0,1997
Workstations,0,1998
Workstations,0,1999
Workstations,0,2000
Workstations,0,2001
Workstations,0,2002
Workstations,0,2003
Workstations,0,2004
Workstations,0,2005
Workstations,0,2006
Workstations,0,2007
Workstations,0,2008
Workstations,0,2009
Workstations,0,2010
Workstations,0,2011
Workstations,0,2012
Workstations,0,2013
Workstations,0,2014
Workstations,0,2015
